#XList	YList	IList
12.000000	-2.000000	0.689375
13.000000	-2.000000	0.155222
14.000000	-2.000000	0.276000
15.000000	-2.000000	1.023500
16.000000	-2.000000	0.874111
17.000000	-2.000000	0.973750
18.000000	-2.000000	0.976556
19.000000	-2.000000	0.794222
20.000000	-2.000000	1.455889
21.000000	-2.000000	1.912125
22.000000	-2.000000	1.868111
23.000000	-2.000000	1.847750
24.000000	-2.000000	1.643222
25.000000	-2.000000	0.943667
26.000000	-2.000000	1.345750
27.000000	-2.000000	1.282889
28.000000	-2.000000	1.276000
29.000000	-2.000000	0.830250
30.000000	-2.000000	0.675222
31.000000	-2.000000	0.505111
32.000000	-2.000000	0.064375
33.000000	-2.000000	0.103333
34.000000	-2.000000	0.194444
35.000000	-2.000000	0.673750
-35.000000	-1.000000	-0.354266
-34.000000	-1.000000	-0.360250
-33.000000	-1.000000	-0.387625
-32.000000	-1.000000	-0.030556
-31.000000	-1.000000	0.385875
-30.000000	-1.000000	0.418444
-29.000000	-1.000000	0.296889
-28.000000	-1.000000	0.383875
-27.000000	-1.000000	0.368000
-26.000000	-1.000000	-0.271500
-25.000000	-1.000000	-0.121667
-24.000000	-1.000000	-0.139667
-23.000000	-1.000000	-0.177750
-22.000000	-1.000000	-0.118778
-21.000000	-1.000000	0.046000
-20.000000	-1.000000	0.212125
-19.000000	-1.000000	-0.022667
-18.000000	-1.000000	-0.013111
-17.000000	-1.000000	0.480625
-16.000000	-1.000000	0.372333
-15.000000	-1.000000	0.413111
-14.000000	-1.000000	0.474750
-13.000000	-1.000000	0.457444
-12.000000	-1.000000	0.046111
-11.000000	-1.000000	-0.518500
-10.000000	-1.000000	-0.446333
-9.000000	-1.000000	-0.493250
-8.000000	-1.000000	-0.335222
-7.000000	-1.000000	0.563222
-6.000000	-1.000000	0.678889
-5.000000	-1.000000	0.442375
-4.000000	-1.000000	-0.052889
-3.000000	-1.000000	-0.039000
-2.000000	-1.000000	0.167556
-1.000000	-1.000000	0.482000
0.000000	-1.000000	0.723625
1.000000	-1.000000	0.557222
2.000000	-1.000000	0.476444
3.000000	-1.000000	0.771500
4.000000	-1.000000	0.990444
5.000000	-1.000000	1.028556
6.000000	-1.000000	0.718625
7.000000	-1.000000	0.377667
8.000000	-1.000000	0.731000
9.000000	-1.000000	1.070375
10.000000	-1.000000	1.347889
11.000000	-1.000000	1.515556
12.000000	-1.000000	1.217778
13.000000	-1.000000	0.999875
14.000000	-1.000000	1.332444
15.000000	-1.000000	1.596444
16.000000	-1.000000	1.188444
17.000000	-1.000000	0.955125
18.000000	-1.000000	1.389000
19.000000	-1.000000	1.144500
20.000000	-1.000000	1.066778
21.000000	-1.000000	1.054667
22.000000	-1.000000	1.101375
23.000000	-1.000000	1.036444
24.000000	-1.000000	0.885625
25.000000	-1.000000	0.431444
26.000000	-1.000000	0.328000
27.000000	-1.000000	0.083333
28.000000	-1.000000	-0.245000
29.000000	-1.000000	0.316889
30.000000	-1.000000	0.208000
31.000000	-1.000000	0.125778
32.000000	-1.000000	0.784667
33.000000	-1.000000	1.282250
34.000000	-1.000000	1.642333
35.000000	-1.000000	1.904667
-35.000000	0.000000	0.895415
-34.000000	0.000000	0.750000
-33.000000	0.000000	0.171000
-32.000000	0.000000	-0.178778
-31.000000	0.000000	0.039000
-30.000000	0.000000	0.210111
-29.000000	0.000000	0.159778
-28.000000	0.000000	-0.087000
-27.000000	0.000000	-0.502000
-26.000000	0.000000	-0.761333
-25.000000	0.000000	-0.930625
-24.000000	0.000000	-0.869778
-23.000000	0.000000	-0.823889
-22.000000	0.000000	-0.609500
-21.000000	0.000000	-0.315111
-20.000000	0.000000	0.045111
-19.000000	0.000000	0.340750
-18.000000	0.000000	0.272444
-17.000000	0.000000	0.000000
-16.000000	0.000000	-0.038125
-15.000000	0.000000	0.525111
-14.000000	0.000000	0.773444
-13.000000	0.000000	0.253000
-12.000000	0.000000	-0.700556
-11.000000	0.000000	-0.666667
-10.000000	0.000000	-0.346625
-9.000000	0.000000	-0.613778
-8.000000	0.000000	-0.559667
-7.000000	0.000000	-0.591750
-6.000000	0.000000	-0.808333
-5.000000	0.000000	-0.178875
-4.000000	0.000000	0.450556
-3.000000	0.000000	0.648625
-2.000000	0.000000	0.757111
-1.000000	0.000000	1.032000
0.000000	0.000000	1.173875
1.000000	0.000000	1.315000
2.000000	0.000000	1.381111
3.000000	0.000000	1.155375
4.000000	0.000000	0.921778
5.000000	0.000000	0.414889
6.000000	0.000000	0.128000
7.000000	0.000000	0.446111
8.000000	0.000000	0.831778
9.000000	0.000000	0.899500
10.000000	0.000000	1.333333
11.000000	0.000000	1.202125
12.000000	0.000000	0.671111
13.000000	0.000000	0.570222
14.000000	0.000000	0.406125
15.000000	0.000000	0.639778
16.000000	0.000000	1.303000
17.000000	0.000000	0.813375
18.000000	0.000000	1.041667
19.000000	0.000000	1.010556
20.000000	0.000000	1.268500
21.000000	0.000000	1.396375
22.000000	0.000000	0.909667
23.000000	0.000000	0.312556
24.000000	0.000000	0.178500
25.000000	0.000000	0.563333
26.000000	0.000000	0.875000
27.000000	0.000000	0.758750
28.000000	0.000000	0.412333
29.000000	0.000000	0.452222
30.000000	0.000000	0.515625
31.000000	0.000000	0.526000
32.000000	0.000000	1.451333
33.000000	0.000000	2.319375
34.000000	0.000000	3.082556
35.000000	0.000000	3.569444
-35.000000	1.000000	-0.029021
-34.000000	1.000000	-0.134000
-33.000000	1.000000	-0.061625
-32.000000	1.000000	0.071889
-31.000000	1.000000	0.200125
-30.000000	1.000000	-0.095444
-29.000000	1.000000	-0.190375
-28.000000	1.000000	-0.782111
-27.000000	1.000000	-0.323778
-26.000000	1.000000	-0.554500
-25.000000	1.000000	-0.666667
-24.000000	1.000000	-0.694333
-23.000000	1.000000	-0.599500
-22.000000	1.000000	-0.321222
-21.000000	1.000000	-0.390667
-20.000000	1.000000	0.034250
-19.000000	1.000000	0.507889
-18.000000	1.000000	-0.061500
-17.000000	1.000000	-0.312556
-16.000000	1.000000	0.183000
-15.000000	1.000000	0.492250
-14.000000	1.000000	0.425333
-13.000000	1.000000	0.191889
-12.000000	1.000000	-0.233375
-11.000000	1.000000	-0.183111
-10.000000	1.000000	-0.381000
-9.000000	1.000000	-0.335750
-8.000000	1.000000	-0.264778
-7.000000	1.000000	0.314111
-6.000000	1.000000	0.468875
-5.000000	1.000000	0.345444
-4.000000	1.000000	0.194444
-3.000000	1.000000	-0.269375
-2.000000	1.000000	-0.109222
-1.000000	1.000000	0.046000
0.000000	1.000000	0.433778
1.000000	1.000000	0.680667
2.000000	1.000000	1.111111
3.000000	1.000000	0.934500
4.000000	1.000000	0.507778
5.000000	1.000000	0.182875
6.000000	1.000000	0.371667
7.000000	1.000000	0.556444
8.000000	1.000000	1.093750
9.000000	1.000000	1.033000
10.000000	1.000000	0.986111
11.000000	1.000000	1.249000
12.000000	1.000000	1.244556
13.000000	1.000000	1.381111
14.000000	1.000000	1.105625
15.000000	1.000000	0.998111
16.000000	1.000000	0.887222
17.000000	1.000000	0.727500
18.000000	1.000000	0.801111
19.000000	1.000000	0.882889
20.000000	1.000000	0.753875
21.000000	1.000000	0.658778
22.000000	1.000000	0.567375
23.000000	1.000000	0.589444
24.000000	1.000000	0.087667
25.000000	1.000000	-0.022444
26.000000	1.000000	0.088750
27.000000	1.000000	-0.058111
28.000000	1.000000	0.268889
29.000000	1.000000	0.634750
30.000000	1.000000	1.697111
31.000000	1.000000	1.236250
32.000000	1.000000	1.263000
33.000000	1.000000	2.599111
34.000000	1.000000	3.436625
35.000000	1.000000	3.204000
-35.000000	2.000000	-0.518181
-34.000000	2.000000	-0.150714
-33.000000	2.000000	0.061375
-32.000000	2.000000	0.353222
-31.000000	2.000000	0.705667
-30.000000	2.000000	0.352625
-29.000000	2.000000	-0.113778
-28.000000	2.000000	-0.598222
-27.000000	2.000000	-0.244000
-26.000000	2.000000	-0.008667
-25.000000	2.000000	0.085000
-24.000000	2.000000	-0.050750
-23.000000	2.000000	-0.297556
-22.000000	2.000000	-0.579250
-21.000000	2.000000	-0.253444
-20.000000	2.000000	0.004222
-19.000000	2.000000	0.246250
-18.000000	2.000000	-0.046000
-17.000000	2.000000	-0.002667
-16.000000	2.000000	-0.025250
-15.000000	2.000000	-0.565889
-14.000000	2.000000	-1.124111
-13.000000	2.000000	-1.045125
-12.000000	2.000000	-0.721222
-11.000000	2.000000	-0.545889
-10.000000	2.000000	-0.514625
-9.000000	2.000000	-0.191778
-8.000000	2.000000	0.117111
-7.000000	2.000000	0.239250
-6.000000	2.000000	0.614667
-5.000000	2.000000	1.000000
-4.000000	2.000000	0.977444
-3.000000	2.000000	0.822889
-2.000000	2.000000	0.824667
-1.000000	2.000000	0.683500
0.000000	2.000000	0.581556
1.000000	2.000000	0.541875
2.000000	2.000000	0.316889
3.000000	2.000000	-0.138111
4.000000	2.000000	0.411375
5.000000	2.000000	0.381222
6.000000	2.000000	0.446889
7.000000	2.000000	0.881000
8.000000	2.000000	1.140962
9.000000	2.000000	1.184253
10.000000	2.000000	1.227544
11.000000	2.000000	1.351333
12.000000	2.000000	1.181444
13.000000	2.000000	0.969750
14.000000	2.000000	1.044333
15.000000	2.000000	0.167556
16.000000	2.000000	0.227500
17.000000	2.000000	0.160667
18.000000	2.000000	0.412000
19.000000	2.000000	0.824556
20.000000	2.000000	0.935889
21.000000	2.000000	0.244889
22.000000	2.000000	0.135750
23.000000	2.000000	0.370889
24.000000	2.000000	0.221625
25.000000	2.000000	0.187444
26.000000	2.000000	0.317000
27.000000	2.000000	0.362375
28.000000	2.000000	-0.258667
29.000000	2.000000	-0.027889
30.000000	2.000000	0.616000
31.000000	2.000000	0.761222
32.000000	2.000000	1.778556
33.000000	2.000000	3.016625
34.000000	2.000000	3.152000
35.000000	2.000000	3.445000
-35.000000	3.000000	-0.756830
-34.000000	3.000000	-0.356000
-33.000000	3.000000	0.281250
-32.000000	3.000000	0.481889
-31.000000	3.000000	0.854111
-30.000000	3.000000	0.880875
-29.000000	3.000000	0.783889
-28.000000	3.000000	0.458333
-27.000000	3.000000	0.374000
-26.000000	3.000000	-0.092889
-25.000000	3.000000	-0.099889
-24.000000	3.000000	-0.593625
-23.000000	3.000000	-0.749889
-22.000000	3.000000	-0.426875
-21.000000	3.000000	-0.472333
-20.000000	3.000000	0.140444
-19.000000	3.000000	0.486250
-18.000000	3.000000	0.320444
-17.000000	3.000000	-0.170000
-16.000000	3.000000	-0.448000
-15.000000	3.000000	-0.360250
-14.000000	3.000000	-0.226778
-13.000000	3.000000	0.607500
-12.000000	3.000000	0.649444
-11.000000	3.000000	-0.085778
-10.000000	3.000000	-0.289000
-9.000000	3.000000	-0.409667
-8.000000	3.000000	-0.372444
-7.000000	3.000000	-0.548750
-6.000000	3.000000	-0.605000
-5.000000	3.000000	-0.055667
-4.000000	3.000000	1.031375
-3.000000	3.000000	1.181444
-2.000000	3.000000	0.763889
-1.000000	3.000000	0.547750
0.000000	3.000000	0.396778
1.000000	3.000000	0.368111
2.000000	3.000000	0.653250
3.000000	3.000000	0.638000
4.000000	3.000000	0.375875
5.000000	3.000000	0.822111
6.000000	3.000000	0.430667
7.000000	3.000000	0.182333
8.000000	3.000000	0.221500
9.000000	3.000000	0.342000
10.000000	3.000000	-0.460111
11.000000	3.000000	-0.017500
12.000000	3.000000	0.374889
13.000000	3.000000	0.366375
14.000000	3.000000	1.094444
15.000000	3.000000	0.808333
16.000000	3.000000	0.591750
17.000000	3.000000	0.458222
18.000000	3.000000	0.604333
19.000000	3.000000	1.081875
20.000000	3.000000	1.479333
21.000000	3.000000	1.447111
22.000000	3.000000	1.079875
23.000000	3.000000	0.725667
24.000000	3.000000	0.717889
25.000000	3.000000	1.237889
26.000000	3.000000	1.227375
27.000000	3.000000	0.923667
28.000000	3.000000	0.680444
29.000000	3.000000	0.402500
30.000000	3.000000	0.998333
31.000000	3.000000	2.200556
32.000000	3.000000	2.971500
33.000000	3.000000	3.595444
34.000000	3.000000	3.959667
35.000000	3.000000	5.018333
-35.000000	4.000000	0.782830
-34.000000	4.000000	0.529143
-33.000000	4.000000	-0.338000
-32.000000	4.000000	-0.422667
-31.000000	4.000000	0.244000
-30.000000	4.000000	0.430625
-29.000000	4.000000	0.451333
-28.000000	4.000000	-0.080125
-27.000000	4.000000	-0.352444
-26.000000	4.000000	-0.020000
-25.000000	4.000000	0.036444
-24.000000	4.000000	-0.493250
-23.000000	4.000000	-0.989556
-22.000000	4.000000	-1.378000
-21.000000	4.000000	-0.920111
-20.000000	4.000000	-0.539000
-19.000000	4.000000	-0.193250
-18.000000	4.000000	0.099000
-17.000000	4.000000	0.261333
-16.000000	4.000000	0.056750
-15.000000	4.000000	-0.085111
-14.000000	4.000000	-0.185778
-13.000000	4.000000	0.219750
-12.000000	4.000000	0.273333
-11.000000	4.000000	-0.142556
-10.000000	4.000000	-0.051875
-9.000000	4.000000	0.049556
-8.000000	4.000000	-0.015556
-7.000000	4.000000	0.045750
-6.000000	4.000000	-0.319444
-5.000000	4.000000	-0.739556
-4.000000	4.000000	-0.407250
-3.000000	4.000000	0.277778
-2.000000	4.000000	0.332667
-1.000000	4.000000	0.427750
0.000000	4.000000	1.063444
1.000000	4.000000	1.104750
2.000000	4.000000	0.858444
3.000000	4.000000	0.445333
4.000000	4.000000	0.504000
5.000000	4.000000	0.209222
6.000000	4.000000	-0.060778
7.000000	4.000000	-0.086875
8.000000	4.000000	-0.249000
9.000000	4.000000	-0.094556
10.000000	4.000000	0.106250
11.000000	4.000000	0.304889
12.000000	4.000000	0.582444
13.000000	4.000000	1.115125
14.000000	4.000000	1.078333
15.000000	4.000000	1.096222
16.000000	4.000000	0.821333
17.000000	4.000000	1.283000
18.000000	4.000000	1.270000
19.000000	4.000000	1.388778
20.000000	4.000000	1.517500
21.000000	4.000000	1.582556
22.000000	4.000000	1.558222
23.000000	4.000000	1.528125
24.000000	4.000000	1.521667
25.000000	4.000000	1.377667
26.000000	4.000000	1.412125
27.000000	4.000000	1.199556
28.000000	4.000000	1.020889
29.000000	4.000000	2.064500
30.000000	4.000000	3.040000
31.000000	4.000000	3.395200
32.000000	4.000000	2.858444
33.000000	4.000000	3.062286
34.000000	4.000000	3.567833
35.000000	4.000000	3.431000
-35.000000	5.000000	0.269968
-34.000000	5.000000	0.358286
-33.000000	5.000000	0.373333
-32.000000	5.000000	0.005000
-31.000000	5.000000	-0.434000
-30.000000	5.000000	-0.368125
-29.000000	5.000000	0.027667
-28.000000	5.000000	0.380333
-27.000000	5.000000	0.267750
-26.000000	5.000000	0.224889
-25.000000	5.000000	-0.009667
-24.000000	5.000000	-0.384000
-23.000000	5.000000	-0.547000
-22.000000	5.000000	-0.724000
-21.000000	5.000000	-0.848625
-20.000000	5.000000	-0.885444
-19.000000	5.000000	-1.107625
-18.000000	5.000000	-1.117889
-17.000000	5.000000	-1.057111
-16.000000	5.000000	-0.506875
-15.000000	5.000000	0.026111
-14.000000	5.000000	-0.038222
-13.000000	5.000000	0.070375
-12.000000	5.000000	-0.660778
-11.000000	5.000000	-0.644500
-10.000000	5.000000	-0.612733
-9.000000	5.000000	-0.609000
-8.000000	5.000000	-0.030444
-7.000000	5.000000	0.705125
-6.000000	5.000000	1.031200
-5.000000	5.000000	0.160125
-4.000000	5.000000	-0.351556
-3.000000	5.000000	-0.644625
-2.000000	5.000000	-0.559889
-1.000000	5.000000	0.208222
0.000000	5.000000	0.807625
1.000000	5.000000	0.877667
2.000000	5.000000	1.066000
3.000000	5.000000	0.836875
4.000000	5.000000	0.661222
5.000000	5.000000	0.473143
6.000000	5.000000	0.455125
7.000000	5.000000	0.612667
8.000000	5.000000	0.747444
9.000000	5.000000	0.624125
10.000000	5.000000	0.804000
11.000000	5.000000	0.897556
12.000000	5.000000	1.190500
13.000000	5.000000	1.341750
14.000000	5.000000	0.518857
15.000000	5.000000	0.186429
16.000000	5.000000	0.123833
17.000000	5.000000	0.257778
18.000000	5.000000	0.783250
19.000000	5.000000	1.175333
20.000000	5.000000	1.277375
21.000000	5.000000	1.156222
22.000000	5.000000	1.325444
23.000000	5.000000	0.877444
24.000000	5.000000	0.924667
25.000000	5.000000	0.886000
26.000000	5.000000	0.512625
27.000000	5.000000	0.690111
28.000000	5.000000	1.769778
29.000000	5.000000	2.747250
30.000000	5.000000	3.078222
31.000000	5.000000	3.093714
32.000000	5.000000	4.119833
33.000000	5.000000	5.345000
34.000000	5.000000	4.356833
35.000000	5.000000	3.538000
-35.000000	6.000000	-0.665053
-34.000000	6.000000	-0.392857
-33.000000	6.000000	-0.441778
-32.000000	6.000000	-0.473750
-31.000000	6.000000	-0.382889
-30.000000	6.000000	-0.013778
-29.000000	6.000000	-0.515333
-28.000000	6.000000	0.032250
-27.000000	6.000000	0.249111
-26.000000	6.000000	0.244000
-25.000000	6.000000	0.078222
-24.000000	6.000000	0.017222
-23.000000	6.000000	-0.311500
-22.000000	6.000000	-0.393444
-21.000000	6.000000	-0.668333
-20.000000	6.000000	-0.813500
-19.000000	6.000000	-0.801222
-18.000000	6.000000	-0.433111
-17.000000	6.000000	-0.274500
-16.000000	6.000000	-0.108444
-15.000000	6.000000	-0.279444
-14.000000	6.000000	-0.339125
-13.000000	6.000000	-0.525222
-12.000000	6.000000	-0.292556
-11.000000	6.000000	-0.322125
-10.000000	6.000000	-0.603222
-9.000000	6.000000	-0.431625
-8.000000	6.000000	0.308778
-7.000000	6.000000	0.485111
-6.000000	6.000000	0.183500
-5.000000	6.000000	-0.227556
-4.000000	6.000000	-0.355889
-3.000000	6.000000	0.284250
-2.000000	6.000000	0.533000
-1.000000	6.000000	0.442000
0.000000	6.000000	0.056625
1.000000	6.000000	0.076333
2.000000	6.000000	0.433111
3.000000	6.000000	0.793125
4.000000	6.000000	0.236111
5.000000	6.000000	0.206125
6.000000	6.000000	0.020889
7.000000	6.000000	0.011333
8.000000	6.000000	0.237111
9.000000	6.000000	0.475500
10.000000	6.000000	0.926889
11.000000	6.000000	0.909889
12.000000	6.000000	0.755875
13.000000	6.000000	0.712667
14.000000	6.000000	0.628444
15.000000	6.000000	0.241250
16.000000	6.000000	0.581444
17.000000	6.000000	0.272375
18.000000	6.000000	-0.095444
19.000000	6.000000	-0.348111
20.000000	6.000000	-0.357500
21.000000	6.000000	0.113778
22.000000	6.000000	0.748222
23.000000	6.000000	0.771500
24.000000	6.000000	0.626778
25.000000	6.000000	0.516667
26.000000	6.000000	1.096750
27.000000	6.000000	2.283778
28.000000	6.000000	3.228222
29.000000	6.000000	3.413000
30.000000	6.000000	3.743889
31.000000	6.000000	4.264750
32.000000	6.000000	4.567667
33.000000	6.000000	3.618600
34.000000	6.000000	3.913000
35.000000	6.000000	2.012111
-35.000000	7.000000	-0.277745
-34.000000	7.000000	-0.387286
-33.000000	7.000000	-0.351556
-32.000000	7.000000	-0.722111
-31.000000	7.000000	-0.944375
-30.000000	7.000000	-1.529556
-29.000000	7.000000	-0.676111
-28.000000	7.000000	-0.305750
-27.000000	7.000000	-0.487000
-26.000000	7.000000	-0.811778
-25.000000	7.000000	-1.060625
-24.000000	7.000000	-1.017222
-23.000000	7.000000	-0.543875
-22.000000	7.000000	-0.111889
-21.000000	7.000000	-0.167444
-20.000000	7.000000	0.285125
-19.000000	7.000000	0.499889
-18.000000	7.000000	0.526111
-17.000000	7.000000	0.556625
-16.000000	7.000000	0.029444
-15.000000	7.000000	-0.487778
-14.000000	7.000000	-0.202125
-13.000000	7.000000	0.116222
-12.000000	7.000000	0.450250
-11.000000	7.000000	0.625000
-10.000000	7.000000	0.503875
-9.000000	7.000000	0.177778
-8.000000	7.000000	0.583333
-7.000000	7.000000	0.875875
-6.000000	7.000000	0.373222
-5.000000	7.000000	0.337667
-4.000000	7.000000	0.293875
-3.000000	7.000000	0.393222
-2.000000	7.000000	0.789222
-1.000000	7.000000	1.266500
0.000000	7.000000	1.144111
1.000000	7.000000	0.697250
2.000000	7.000000	0.292556
3.000000	7.000000	0.114250
4.000000	7.000000	0.760556
5.000000	7.000000	0.734444
6.000000	7.000000	0.585875
7.000000	7.000000	0.361111
8.000000	7.000000	0.437444
9.000000	7.000000	0.514500
10.000000	7.000000	1.066778
11.000000	7.000000	1.287333
12.000000	7.000000	0.912125
13.000000	7.000000	0.616333
14.000000	7.000000	1.117889
15.000000	7.000000	1.082000
16.000000	7.000000	1.012889
17.000000	7.000000	0.266500
18.000000	7.000000	0.480778
19.000000	7.000000	0.777889
20.000000	7.000000	0.545750
21.000000	7.000000	0.205778
22.000000	7.000000	0.376667
23.000000	7.000000	0.472750
24.000000	7.000000	-0.052778
25.000000	7.000000	0.620667
26.000000	7.000000	1.888625
27.000000	7.000000	2.731889
28.000000	7.000000	3.142333
29.000000	7.000000	3.949375
30.000000	7.000000	4.734428
31.000000	7.000000	4.021286
32.000000	7.000000	3.469857
33.000000	7.000000	4.234375
34.000000	7.000000	1.965111
35.000000	7.000000	0.298750
-35.000000	8.000000	-0.173085
-34.000000	8.000000	-0.043429
-33.000000	8.000000	-0.157222
-32.000000	8.000000	-0.047778
-31.000000	8.000000	0.125125
-30.000000	8.000000	-0.464444
-29.000000	8.000000	-1.150111
-28.000000	8.000000	-1.556750
-27.000000	8.000000	-1.664000
-26.000000	8.000000	-1.708333
-25.000000	8.000000	-1.589000
-24.000000	8.000000	-1.217778
-23.000000	8.000000	-0.950125
-22.000000	8.000000	-0.465333
-21.000000	8.000000	-0.023444
-20.000000	8.000000	0.079125
-19.000000	8.000000	0.234222
-18.000000	8.000000	0.262222
-17.000000	8.000000	0.109375
-16.000000	8.000000	0.109333
-15.000000	8.000000	-0.328778
-14.000000	8.000000	0.465111
-13.000000	8.000000	0.146625
-12.000000	8.000000	0.210000
-11.000000	8.000000	0.290778
-10.000000	8.000000	0.345750
-9.000000	8.000000	0.095556
-8.000000	8.000000	-0.212667
-7.000000	8.000000	0.093750
-6.000000	8.000000	0.067667
-5.000000	8.000000	0.191111
-4.000000	8.000000	-0.275500
-3.000000	8.000000	-0.198222
-2.000000	8.000000	-0.061333
-1.000000	8.000000	0.191375
0.000000	8.000000	0.072250
1.000000	8.000000	0.394889
2.000000	8.000000	1.132778
3.000000	8.000000	1.011500
4.000000	8.000000	0.485333
5.000000	8.000000	0.724778
6.000000	8.000000	0.605375
7.000000	8.000000	0.386222
8.000000	8.000000	0.881111
9.000000	8.000000	0.858250
10.000000	8.000000	0.970556
11.000000	8.000000	0.959333
12.000000	8.000000	0.778375
13.000000	8.000000	0.875000
14.000000	8.000000	1.022444
15.000000	8.000000	0.952125
16.000000	8.000000	0.524200
17.000000	8.000000	0.463875
18.000000	8.000000	0.984333
19.000000	8.000000	1.024500
20.000000	8.000000	1.012889
21.000000	8.000000	0.993000
22.000000	8.000000	0.505875
23.000000	8.000000	0.926222
24.000000	8.000000	1.208556
25.000000	8.000000	1.832750
26.000000	8.000000	2.777555
27.000000	8.000000	3.375000
28.000000	8.000000	4.299625
29.000000	8.000000	5.244125
30.000000	8.000000	5.401250
31.000000	8.000000	4.904600
32.000000	8.000000	3.039000
33.000000	8.000000	0.849778
34.000000	8.000000	-0.254222
35.000000	8.000000	0.064375
-35.000000	9.000000	-0.566882
-34.000000	9.000000	-0.554571
-33.000000	9.000000	-0.788222
-32.000000	9.000000	-0.830000
-31.000000	9.000000	-0.703111
-30.000000	9.000000	-1.337000
-29.000000	9.000000	-1.384556
-28.000000	9.000000	-1.267714
-27.000000	9.000000	-1.246250
-26.000000	9.000000	-1.589444
-25.000000	9.000000	-1.012222
-24.000000	9.000000	-0.359375
-23.000000	9.000000	0.025222
-22.000000	9.000000	-0.071111
-21.000000	9.000000	0.293750
-20.000000	9.000000	0.242222
-19.000000	9.000000	-0.127000
-18.000000	9.000000	-0.330889
-17.000000	9.000000	-0.665778
-16.000000	9.000000	-1.028125
-15.000000	9.000000	-1.326333
-14.000000	9.000000	-0.791444
-13.000000	9.000000	-0.326250
-12.000000	9.000000	0.102333
-11.000000	9.000000	-0.023667
-10.000000	9.000000	-0.339875
-9.000000	9.000000	-0.749111
-8.000000	9.000000	-0.342000
-7.000000	9.000000	0.006750
-6.000000	9.000000	-0.038222
-5.000000	9.000000	0.011444
-4.000000	9.000000	-0.071250
-3.000000	9.000000	-0.029556
-2.000000	9.000000	0.056556
-1.000000	9.000000	0.105375
0.000000	9.000000	-0.038889
1.000000	9.000000	0.130111
2.000000	9.000000	0.464875
3.000000	9.000000	1.183889
4.000000	9.000000	1.187556
5.000000	9.000000	0.810625
6.000000	9.000000	0.572111
7.000000	9.000000	0.640625
8.000000	9.000000	1.083333
9.000000	9.000000	0.711778
10.000000	9.000000	0.158889
11.000000	9.000000	0.437500
12.000000	9.000000	0.906111
13.000000	9.000000	0.980500
14.000000	9.000000	1.123222
15.000000	9.000000	1.077222
16.000000	9.000000	0.467750
17.000000	9.000000	0.273556
18.000000	9.000000	0.008778
19.000000	9.000000	-0.064375
20.000000	9.000000	0.281222
21.000000	9.000000	0.914125
22.000000	9.000000	0.929667
23.000000	9.000000	1.322889
24.000000	9.000000	2.015500
25.000000	9.000000	2.751667
26.000000	9.000000	3.262889
27.000000	9.000000	4.519111
28.000000	9.000000	4.793000
29.000000	9.000000	6.595000
30.000000	9.000000	6.833125
31.000000	9.000000	3.678889
32.000000	9.000000	0.823778
33.000000	9.000000	-0.489125
34.000000	9.000000	-0.281333
35.000000	9.000000	0.216111
-35.000000	10.000000	0.010484
-34.000000	10.000000	-0.160714
-33.000000	10.000000	-0.732250
-32.000000	10.000000	-1.313333
-31.000000	10.000000	-1.531250
-30.000000	10.000000	-1.454889
-29.000000	10.000000	-1.250889
-28.000000	10.000000	-0.984500
-27.000000	10.000000	-1.475889
-26.000000	10.000000	-1.860222
-25.000000	10.000000	-1.677750
-24.000000	10.000000	-1.236000
-23.000000	10.000000	-0.595333
-22.000000	10.000000	0.006875
-21.000000	10.000000	0.241333
-20.000000	10.000000	0.482500
-19.000000	10.000000	0.668444
-18.000000	10.000000	0.336778
-17.000000	10.000000	-0.269111
-16.000000	10.000000	-0.838556
-15.000000	10.000000	-0.725625
-14.000000	10.000000	-0.076222
-13.000000	10.000000	0.144111
-12.000000	10.000000	0.177750
-11.000000	10.000000	0.599778
-10.000000	10.000000	0.519889
-9.000000	10.000000	0.503000
-8.000000	10.000000	-0.265667
-7.000000	10.000000	-0.530444
-6.000000	10.000000	-0.244125
-5.000000	10.000000	0.053889
-4.000000	10.000000	0.220625
-3.000000	10.000000	-0.002667
-2.000000	10.000000	-0.137111
-1.000000	10.000000	-0.278250
0.000000	10.000000	-0.105889
1.000000	10.000000	0.149333
2.000000	10.000000	0.278250
3.000000	10.000000	0.164000
4.000000	10.000000	0.402667
5.000000	10.000000	1.094750
6.000000	10.000000	1.089444
7.000000	10.000000	0.936667
8.000000	10.000000	1.101625
9.000000	10.000000	1.080778
10.000000	10.000000	0.806444
11.000000	10.000000	0.764625
12.000000	10.000000	0.131000
13.000000	10.000000	-0.131000
14.000000	10.000000	0.293000
15.000000	10.000000	0.313222
16.000000	10.000000	0.457444
17.000000	10.000000	0.448500
18.000000	10.000000	0.656111
19.000000	10.000000	0.618000
20.000000	10.000000	0.242222
21.000000	10.000000	0.362889
22.000000	10.000000	0.727500
23.000000	10.000000	1.326444
24.000000	10.000000	2.832428
25.000000	10.000000	3.565500
26.000000	10.000000	5.794222
27.000000	10.000000	6.462000
28.000000	10.000000	5.585834
29.000000	10.000000	4.482285
30.000000	10.000000	1.793444
31.000000	10.000000	0.039000
32.000000	10.000000	-0.295111
33.000000	10.000000	0.120778
34.000000	10.000000	-0.050750
35.000000	10.000000	0.227444
-35.000000	11.000000	-0.327808
-34.000000	11.000000	-0.445143
-33.000000	11.000000	-0.510625
